Time t / s,Voltage U_B1 / V,Temperature &J_A11 / °C,Temperature &J_A12 / °C
57.601,4.975,20.2284784348186,23.8528021032248
57.701,4.975,20.3295804467487,23.8528021032248
57.8,4.98,20.3295804467487,23.8528021032248
57.901,4.975,20.2284784348186,23.8528021032248
58,4.98,20.2284784348186,23.8528021032248
58.101,4.98,20.2284784348186,23.8528021032248
58.2,4.98,20.3295804467487,23.8528021032248
58.3,4.98,20.1702782375632,23.8528021032248
58.4,4.985,20.1702782375632,23.8528021032248
58.5,4.98,20.2713802494933,23.7517000912948
58.599,4.985,20.2713802494933,23.8528021032248
58.7,4.98,20.1702782375632,23.8528021032248
58.801,4.975,20.1702782375632,23.8528021032248
58.901,4.98,20.2713802494933,23.8528021032248
59,4.975,20.2713802494933,23.8528021032248
59.1,4.98,20.1702782375632,23.8528021032248
59.2,4.98,20.1702782375632,23.8528021032248
59.3,4.98,20.2713802494933,23.8528021032248
59.4,4.975,20.2284784348186,23.8528021032248
59.499,4.975,20.3295804467487,23.8528021032248
59.6,4.975,20.3295804467487,23.8528021032248
59.701,4.98,20.3295804467487,23.7517000912948
59.8,4.98,20.3295804467487,23.7517000912948
59.901,4.985,20.2284784348186,23.8528021032248
60,4.975,20.3295804467487,23.8528021032248
60.099,4.98,20.2284784348186,23.8528021032248
60.2,4.98,20.3295804467487,23.8528021032248
60.299,4.98,20.3295804467487,23.8528021032248
60.401,4.985,20.2284784348186,23.7517000912948
60.5,4.98,20.2284784348186,23.8528021032248
60.599,4.98,20.3295804467487,23.7517000912948
60.7,4.98,20.3295804467487,23.8528021032248
60.8,4.975,20.3295804467487,23.8528021032248
60.9,4.98,20.3295804467487,23.8528021032248
61,4.985,20.3295804467487,23.8528021032248
61.1,4.98,20.3295804467487,23.8528021032248
61.2,4.98,20.2284784348186,23.8528021032248
61.3,4.98,20.3295804467487,23.8528021032248
61.399,4.985,20.3295804467487,23.8528021032248
61.5,4.98,20.3295804467487,23.8528021032248
61.6,4.98,20.2284784348186,23.9539041151548
61.7,4.98,20.2284784348186,23.8528021032248
61.8,4.975,20.3295804467487,23.8528021032248
61.901,4.98,20.3295804467487,23.8528021032248
62,4.975,20.3295804467487,23.8528021032248
62.1,4.98,20.3295804467487,23.8528021032248
62.2,4.98,20.3295804467487,23.8528021032248
62.3,4.98,20.2284784348186,23.9539041151548
62.4,4.98,20.3295804467487,23.8528021032248
62.5,4.975,20.2284784348186,23.8528021032248
62.6,4.98,20.3295804467487,23.8528021032248
62.701,4.98,20.1702782375632,23.9539041151548
62.799,4.98,20.2713802494933,23.9539041151548
62.899,4.98,20.2713802494933,23.8528021032248
63.001,4.98,20.2713802494933,23.8528021032248
63.099,4.98,20.2713802494933,23.9539041151548
63.199,4.98,20.2713802494933,23.8528021032248
63.299,4.975,20.3724822614233,23.9539041151548
63.399,4.975,20.2713802494933,23.9539041151548
63.5,4.98,20.2713802494933,23.9539041151548
63.6,4.98,20.2713802494933,23.8528021032248
63.7,4.975,20.2713802494933,23.8528021032248
63.8,4.975,20.2284784348186,24.0550061270849
