Time t / s,Voltage U_B1 / V,Temperature &J_A11 / °C,Temperature &J_A12 / °C
58.1,4.98,21.2504612214783,26.7710343449244
58.201,4.98,21.3515632334083,26.8721363568544
58.3,4.98,21.5097323703006,26.8721363568544
58.4,4.98,21.3075283464405,26.9732383687845
58.5,4.975,21.4086303583705,26.9732383687845
58.6,4.98,21.5097323703006,27.0743403807145
58.7,4.98,21.4086303583705,27.1754423926445
58.8,4.98,21.4086303583705,27.2765444045746
58.9,4.975,21.4086303583705,27.3776464165046
59,4.975,21.4086303583705,27.4787484284346
59.1,4.975,21.4086303583705,27.5798504403647
59.2,4.985,21.4086303583705,27.6809524522947
59.3,4.98,21.4086303583705,27.7820544642248
59.4,4.98,21.4086303583705,27.8831564761548
59.5,4.98,21.4086303583705,28.0853605000149
59.6,4.98,21.4086303583705,28.0853605000149
59.7,4.98,21.4086303583705,28.1864625119449
59.8,4.975,21.4086303583705,28.2875645238749
59.901,4.98,21.4086303583705,28.388666535805
60,4.98,21.4086303583705,28.489768547735
60.101,4.98,21.4086303583705,28.489768547735
60.2,4.985,21.4086303583705,28.5908705596651
60.299,4.98,21.4086303583705,28.6919725715951
60.4,4.98,21.4086303583705,28.7930745835251
60.5,4.98,21.5097323703006,28.6919725715951
60.6,4.98,21.4086303583705,28.8941765954552
60.7,4.975,21.4086303583705,28.9952786073852
60.8,4.985,21.4086303583705,29.0963806193153
60.899,4.975,21.4086303583705,29.0963806193153
61,4.98,21.4086303583705,29.1974826312453
61.1,4.98,21.4086303583705,29.1974826312453
61.2,4.975,21.3075283464405,29.2985846431753
61.3,4.98,21.4086303583705,29.3996866551054
61.401,4.975,21.4086303583705,29.5007886670354
61.5,4.98,21.4086303583705,29.5007886670354
61.601,4.98,21.5097323703006,29.5007886670354
61.7,4.975,21.4086303583705,29.6018906789654
61.799,4.985,21.4086303583705,29.6018906789654
61.9,4.98,21.4086303583705,29.7029926908955
62,4.98,21.4086303583705,29.8040947028255
62.101,4.975,21.5097323703006,29.8040947028255
62.2,4.98,21.4086303583705,29.8040947028255
62.299,4.975,21.3075283464405,29.8040947028255
62.399,4.98,21.4086303583705,29.9051967147555
62.5,4.98,21.4086303583705,29.9051967147555
62.601,4.975,21.4086303583705,29.9051967147555
62.699,4.98,21.4526652453384,29.7467117469691
62.8,4.98,21.3515632334083,29.8478137588992
62.9,4.98,21.3515632334083,29.8478137588992
63,4.98,21.3515632334083,29.8478137588992
63.099,4.975,21.3515632334083,29.8478137588992
63.201,4.98,21.3515632334083,29.8478137588992
63.3,4.975,21.3515632334083,29.8478137588992
63.399,4.985,21.2504612214783,29.7467117469691
63.499,4.975,21.3515632334083,29.7467117469691
63.6,4.98,21.3515632334083,29.7467117469691
63.7,4.975,21.3515632334083,29.7467117469691
63.799,4.98,21.5097323703006,29.7029926908955
63.9,4.98,21.4086303583705,29.8040947028255
64,4.975,21.4086303583705,29.7029926908955
64.1,4.98,21.4086303583705,29.7029926908955
64.201,4.975,21.4086303583705,29.6018906789654
64.299,4.98,21.4086303583705,29.6018906789654
64.401,4.98,21.4086303583705,29.5007886670354
64.5,4.975,21.4086303583705,29.5007886670354
64.599,4.975,21.4086303583705,29.5007886670354
64.7,4.98,21.4086303583705,29.5007886670354
64.801,4.98,21.4086303583705,29.5007886670354
64.899,4.975,21.5097323703006,29.3996866551054
64.999,4.98,21.4086303583705,29.5007886670354
65.1,4.975,21.4086303583705,29.6018906789654
65.2,4.98,21.4086303583705,29.6018906789654
65.299,4.975,21.4086303583705,29.8040947028255
65.4,4.975,21.4086303583705,29.8040947028255
65.499,4.98,21.4086303583705,29.9051967147555
65.6,4.975,21.4086303583705,30.0062987266856
65.7,4.98,21.4086303583705,30.0062987266856
65.801,4.975,21.5097323703006,30.1074007386156
65.9,4.975,21.4086303583705,30.1074007386156
66,4.98,21.4526652453384,30.1074007386156
66.101,4.975,21.3515632334083,30.2085027505457
66.2,4.975,21.3515632334083,30.2085027505457
66.301,4.975,21.4526652453384,30.2085027505457
66.4,4.98,21.3515632334083,30.3096047624757
66.5,4.98,21.3515632334083,30.3096047624757
66.6,4.975,21.3515632334083,30.3096047624757
66.699,4.975,21.4526652453384,30.2085027505457
66.8,4.975,21.3515632334083,30.3096047624757
66.9,4.98,21.3515632334083,30.3096047624757
67,4.98,21.3515632334083,30.3096047624757
67.099,4.98,21.5097323703006,30.2085027505457
67.201,4.975,21.4086303583705,30.4107067744057
67.3,4.98,21.4086303583705,30.3096047624757
67.4,4.975,21.5097323703006,30.3096047624757
67.5,4.98,21.4086303583705,30.3096047624757
67.601,4.975,21.5097323703006,30.2085027505457
67.7,4.975,21.4086303583705,30.2085027505457
67.799,4.98,21.4086303583705,30.2085027505457
67.9,4.98,21.4086303583705,30.1074007386156
67.999,4.98,21.4086303583705,30.0062987266856
68.101,4.98,21.4086303583705,29.9051967147555
68.2,4.98,21.5097323703006,29.7029926908955
68.3,4.975,21.4086303583705,29.7029926908955
68.4,4.98,21.4086303583705,29.7029926908955
68.5,4.975,21.4086303583705,29.6018906789654
68.6,4.975,21.4086303583705,29.3996866551054
68.7,4.98,21.4086303583705,29.3996866551054
68.8,4.98,21.4086303583705,29.1974826312453
68.9,4.98,21.4086303583705,29.1974826312453
69.001,4.98,21.5097323703006,29.0963806193153
69.101,4.975,21.4086303583705,28.9952786073852
69.2,4.98,21.4086303583705,28.9952786073852
69.299,4.98,21.5097323703006,28.8941765954552
69.4,4.98,21.3075283464405,28.8941765954552
69.5,4.975,21.4086303583705,28.8941765954552
69.599,4.975,21.4086303583705,28.7930745835251
69.701,4.975,21.4086303583705,28.8941765954552
69.8,4.985,21.4086303583705,28.8941765954552
69.9,4.98,21.5097323703006,28.8941765954552
70,4.975,21.4086303583705,28.8941765954552
70.1,4.975,21.4086303583705,28.8941765954552
70.2,4.98,21.4086303583705,28.8941765954552
70.301,4.975,21.4086303583705,28.8941765954552
70.4,4.975,21.4086303583705,28.8941765954552
70.5,4.975,21.4086303583705,28.8941765954552
70.6,4.98,21.4086303583705,28.9952786073852
70.699,4.98,21.4086303583705,28.8941765954552
70.799,4.98,21.4086303583705,28.9952786073852
70.901,4.975,21.4086303583705,28.9952786073852
70.999,4.975,21.4086303583705,28.9952786073852
71.1,4.98,21.4086303583705,28.9952786073852
71.2,4.98,21.5097323703006,28.9952786073852
71.3,4.98,21.4086303583705,28.8941765954552
71.399,4.98,21.4086303583705,28.8941765954552
71.5,4.98,21.5097323703006,28.7930745835251
71.6,4.98,21.4086303583705,28.8941765954552
71.702,4.975,21.4086303583705,28.7930745835251
71.801,4.975,21.4086303583705,28.8941765954552
71.901,4.975,21.4086303583705,28.7930745835251
72.001,4.985,21.4086303583705,28.7930745835251
72.1,4.975,21.4086303583705,28.7930745835251
72.2,4.975,21.4086303583705,28.7930745835251
72.301,4.98,21.4086303583705,28.7930745835251
72.4,4.98,21.4086303583705,28.6919725715951
72.501,4.975,21.4086303583705,28.7930745835251
72.6,4.975,21.4086303583705,28.7493096909212
72.7,4.975,21.4086303583705,28.8504117028512
72.8,4.975,21.4086303583705,28.8504117028512
72.9,4.98,21.4086303583705,28.8504117028512
72.999,4.98,21.3075283464405,28.8504117028512
73.099,4.975,21.4086303583705,28.7493096909212
73.199,4.975,21.4086303583705,28.8504117028512
73.301,4.98,21.4086303583705,28.7493096909212
73.401,4.975,21.4086303583705,28.7493096909212
73.5,4.975,21.4086303583705,28.7493096909212
73.6,4.975,21.4086303583705,28.7493096909212
73.699,4.98,21.5097323703006,28.5908705596651
73.801,4.975,21.4086303583705,28.6919725715951
73.901,4.98,21.4086303583705,28.6919725715951
74,4.975,21.5097323703006,28.6919725715951
74.099,4.98,21.5097323703006,28.6919725715951
74.2,4.985,21.4086303583705,28.6919725715951
74.3,4.98,21.4086303583705,28.6919725715951
74.401,4.98,21.4086303583705,28.5908705596651
74.5,4.98,21.4086303583705,28.5908705596651
74.6,4.98,21.4086303583705,28.6919725715951
74.699,4.975,21.4086303583705,28.5908705596651
74.801,4.98,21.4086303583705,28.5908705596651
74.9,4.975,21.4086303583705,28.5908705596651
74.999,4.98,21.4086303583705,28.5908705596651
75.1,4.98,21.4086303583705,28.5908705596651
75.2,4.975,21.4086303583705,28.489768547735
75.299,4.975,21.4086303583705,28.5908705596651
75.4,4.98,21.4086303583705,28.489768547735
75.5,4.975,21.4086303583705,28.489768547735
75.6,4.98,21.4086303583705,28.489768547735
75.7,4.98,21.4086303583705,28.489768547735
75.8,4.98,21.4086303583705,28.489768547735
75.9,4.975,21.4086303583705,28.489768547735
76.001,4.98,21.4086303583705,28.489768547735
76.101,4.97,21.5097323703006,28.5908705596651
76.2,4.975,21.4086303583705,28.5908705596651
76.3,4.975,21.4086303583705,28.489768547735
76.4,4.975,21.4086303583705,28.489768547735
76.5,4.975,21.4086303583705,28.5908705596651
76.599,4.98,21.4086303583705,28.5908705596651
76.7,4.98,21.4086303583705,28.5908705596651
76.8,4.975,21.4086303583705,28.5908705596651
76.899,4.975,21.4086303583705,28.6919725715951
76.999,4.98,21.4086303583705,28.6919725715951
77.1,4.98,21.4086303583705,28.6919725715951
77.201,4.98,21.4086303583705,28.6919725715951
77.3,4.975,21.4086303583705,28.7930745835251
77.401,4.975,21.4086303583705,28.7930745835251
77.501,4.975,21.4086303583705,28.7930745835251
77.6,4.975,21.4086303583705,28.8941765954552
77.7,4.98,21.4086303583705,28.9952786073852
77.799,4.975,21.4086303583705,28.9952786073852
77.901,4.975,21.4086303583705,28.9952786073852
78,4.975,21.4086303583705,28.9952786073852
78.099,4.975,21.5097323703006,29.0526157267113
78.199,4.98,21.4086303583705,29.2548197505714
78.301,4.975,21.4086303583705,29.2548197505714
78.402,4.985,21.4086303583705,29.2548197505714
78.5,4.98,21.4086303583705,29.2548197505714
78.6,4.98,21.4086303583705,29.3559217625014
78.7,4.975,21.4086303583705,29.3559217625014
78.799,4.98,21.5097323703006,29.4570237744314
78.899,4.975,21.4086303583705,29.4570237744314
78.999,4.98,21.4086303583705,29.4570237744314
79.101,4.98,21.4086303583705,29.4570237744314
79.199,4.98,21.3075283464405,29.3996866551054
79.3,4.975,21.4086303583705,29.5007886670354
79.4,4.975,21.4086303583705,29.5007886670354
79.501,4.98,21.4086303583705,29.5007886670354
79.6,4.975,21.4086303583705,29.6018906789654
79.7,4.98,21.4086303583705,29.6018906789654
79.8,4.98,21.4086303583705,29.6018906789654
79.899,4.98,21.4086303583705,29.6018906789654
80,4.975,21.4086303583705,29.6018906789654
80.1,4.975,21.4086303583705,29.6018906789654
80.2,4.98,21.4086303583705,29.6018906789654
80.3,4.975,21.4086303583705,29.7029926908955
80.4,4.98,21.4086303583705,29.6018906789654
80.5,4.98,21.4086303583705,29.7029926908955
80.6,4.98,21.4086303583705,29.6018906789654
80.7,4.975,21.4086303583705,29.6018906789654
80.801,4.98,21.4086303583705,29.6018906789654
80.9,4.98,21.4086303583705,29.6018906789654
81,4.98,21.4086303583705,29.6018906789654
81.1,4.975,21.4086303583705,29.6018906789654
81.2,4.975,21.4086303583705,29.6018906789654
81.3,4.98,21.4086303583705,29.6018906789654
81.4,4.975,21.4086303583705,29.6018906789654
81.5,4.975,21.4086303583705,29.6018906789654
81.6,4.98,21.4086303583705,29.6018906789654
81.699,4.975,21.4086303583705,29.6018906789654
81.8,4.98,21.4086303583705,29.6018906789654
81.899,4.975,21.4086303583705,29.6018906789654
82,4.98,21.4086303583705,29.6018906789654
82.1,4.975,21.4086303583705,29.6018906789654
82.201,4.98,21.4086303583705,29.6018906789654
82.3,4.98,21.4086303583705,29.6018906789654
82.4,4.98,21.4086303583705,29.6018906789654
82.5,4.98,21.4086303583705,29.6018906789654
82.6,4.975,21.4086303583705,29.6018906789654
82.701,4.975,21.4086303583705,29.6018906789654
82.8,4.98,21.4086303583705,29.6018906789654
82.901,4.98,21.4086303583705,29.7029926908955
82.999,4.975,21.4086303583705,29.8040947028255
83.1,4.98,21.4086303583705,29.7029926908955
83.2,4.98,21.4086303583705,29.8040947028255
83.3,4.985,21.4086303583705,29.8040947028255
83.4,4.98,21.4086303583705,29.9051967147555
83.501,4.98,21.4086303583705,29.9051967147555
83.6,4.975,21.5097323703006,29.9051967147555
83.699,4.98,21.4086303583705,30.0062987266856
83.8,4.98,21.4086303583705,30.1074007386156
83.901,4.98,21.4086303583705,30.2085027505457
84,4.98,21.4086303583705,30.3096047624757
84.101,4.98,21.4086303583705,30.3096047624757
84.201,4.975,21.4086303583705,30.5118087863358
84.301,4.98,21.4086303583705,30.6129107982658
84.401,4.98,21.4086303583705,30.7140128101959
84.501,4.975,21.4086303583705,30.8151148221259
84.6,4.975,21.4086303583705,31.017318845986
84.701,4.98,21.3075283464405,31.1757579772421
84.801,4.975,21.4086303583705,31.1757579772421
84.901,4.975,21.4086303583705,31.2768599891721
85,4.975,21.4086303583705,31.2768599891721
85.1,4.98,21.4086303583705,31.3779620011021
85.2,4.98,21.4086303583705,31.4790640130322
85.301,4.98,21.4086303583705,31.4790640130322
85.4,4.98,21.3075283464405,31.5801660249622
85.5,4.975,21.4086303583705,31.6812680368923
85.6,4.975,21.4086303583705,31.9845740726824
85.7,4.98,21.4086303583705,32.1867780965424
85.801,4.975,21.3075283464405,32.5911861442626
85.9,4.98,21.4086303583705,32.7933901681226
86,4.98,21.4086303583705,32.9955941919827
86.099,4.975,21.4086303583705,33.1977982158428
86.199,4.98,21.4086303583705,33.2989002277728
86.301,4.98,21.4086303583705,33.2989002277728
86.4,4.98,21.5097323703006,33.2989002277728
86.499,4.98,21.3075283464405,33.2989002277728
86.6,4.985,21.4086303583705,33.1977982158428
86.701,4.975,21.4086303583705,33.0966962039128
86.8,4.975,21.4086303583705,32.9955941919827
86.901,4.975,21.4086303583705,32.8944921800527
87,4.98,21.4086303583705,32.6922881561926
87.1,4.975,21.4086303583705,32.4900841323326
87.202,4.975,21.5097323703006,32.3889821204025
87.3,4.975,21.3075283464405,32.3889821204025
87.401,4.975,21.5097323703006,32.1867780965424
87.5,4.975,21.5097323703006,32.0856760846124
87.599,4.975,21.4086303583705,32.0856760846124
87.7,4.98,21.4086303583705,31.8834720607523
87.8,4.975,21.4086303583705,31.8834720607523
87.9,4.98,21.5097323703006,31.7823700488223
88,4.975,21.3075283464405,31.7823700488223
88.1,4.975,21.4086303583705,31.6812680368923
88.2,4.98,21.4086303583705,31.5801660249622
88.301,4.975,21.4086303583705,31.5801660249622
88.4,4.975,21.4086303583705,31.5801660249622
88.501,4.98,21.4086303583705,31.4790640130322
88.6,4.975,21.4086303583705,31.5801660249622
88.699,4.98,21.4086303583705,31.5801660249622
88.8,4.98,21.4086303583705,31.4790640130322
88.899,4.98,21.4086303583705,31.5801660249622
89,4.975,21.4086303583705,31.4790640130322
89.1,4.98,21.3075283464405,31.5801660249622
89.2,4.975,21.4086303583705,31.4790640130322
89.3,4.975,21.5097323703006,31.5801660249622
89.4,4.98,21.4086303583705,31.4790640130322
89.499,4.98,21.4086303583705,31.4790640130322
89.601,4.975,21.4086303583705,31.4790640130322
89.7,4.98,21.4086303583705,31.5801660249622
89.801,4.975,21.4086303583705,31.5801660249622
89.9,4.98,21.5097323703006,31.4790640130322
89.999,4.98,21.4086303583705,31.5801660249622
90.1,4.975,21.4086303583705,31.5801660249622
90.2,4.985,21.3645512995637,31.6812680368923
90.301,4.975,21.4656533114937,31.5801660249622
90.4,4.98,21.4656533114937,31.5801660249622
90.501,4.98,21.4656533114937,31.5801660249622
90.6,4.98,21.5667553234238,31.5801660249622
90.7,4.98,21.4656533114937,31.6812680368923
90.8,4.975,21.4656533114937,31.6812680368923
90.9,4.975,21.4656533114937,31.5801660249622
91,4.98,21.4656533114937,31.6812680368923
91.099,4.98,21.4656533114937,31.7823700488223
91.2,4.975,21.5667553234238,31.8834720607523
91.301,4.975,21.3075283464405,31.9845740726824
91.401,4.98,21.4086303583705,31.8834720607523
91.501,4.985,21.4086303583705,31.9845740726824
91.6,4.975,21.4086303583705,31.9845740726824
91.701,4.975,21.4086303583705,32.0856760846124
91.801,4.975,21.4086303583705,32.2878801084725
91.901,4.98,21.3075283464405,32.3889821204025
91.999,4.975,21.4086303583705,32.4900841323326
92.1,4.975,21.4086303583705,32.5911861442626
92.2,4.98,21.4086303583705,32.6922881561926
92.3,4.98,21.4086303583705,32.6922881561926
92.401,4.975,21.3645512995637,32.8944921800527
92.499,4.98,21.5667553234238,32.8944921800527
92.6,4.975,21.4656533114937,32.9955941919827
92.7,4.98,21.4656533114937,33.0966962039128
92.8,4.98,21.4656533114937,32.9955941919827
92.9,4.98,21.3645512995637,33.0966962039128
93,4.975,21.3645512995637,33.1977982158428
93.101,4.975,21.4656533114937,33.1977982158428
93.2,4.98,21.4656533114937,33.2989002277728
93.3,4.975,21.4656533114937,33.2989002277728
93.401,4.975,21.4656533114937,33.2989002277728
93.5,4.975,21.3645512995637,33.4000022397029
93.6,4.975,21.4656533114937,33.2989002277728
93.7,4.975,21.4656533114937,33.2989002277728
93.8,4.98,21.4656533114937,33.2989002277728
93.9,4.98,21.4656533114937,33.1977982158428
93.999,4.975,21.4656533114937,33.1977982158428
94.101,4.98,21.4656533114937,33.2989002277728
94.199,4.975,21.4656533114937,33.1977982158428
94.3,4.98,21.3645512995637,33.0966962039128
94.399,4.98,21.4656533114937,33.0966962039128
94.5,4.98,21.4656533114937,33.0966962039128
94.6,4.98,21.3645512995637,33.1977982158428
94.7,4.975,21.4656533114937,33.0966962039128
94.8,4.98,21.3645512995637,32.9955941919827
94.901,4.98,21.4656533114937,32.9955941919827
95,4.975,21.3645512995637,32.9955941919827
95.1,4.98,21.3645512995637,32.9955941919827
95.2,4.98,21.4656533114937,32.8944921800527
95.3,4.975,21.4656533114937,32.9955941919827
95.4,4.98,21.4656533114937,32.8944921800527
95.5,4.975,21.3645512995637,32.8944921800527
95.601,4.975,21.4656533114937,32.9955941919827
95.699,4.98,21.3645512995637,33.0966962039128
95.799,4.98,21.4656533114937,32.9955941919827
95.9,4.975,21.4656533114937,32.9955941919827
96,4.975,21.4656533114937,33.0966962039128
96.101,4.975,21.3645512995637,33.0966962039128
96.199,4.98,21.4656533114937,33.1977982158428
96.3,4.98,21.4656533114937,33.1977982158428
96.4,4.98,21.3645512995637,33.2989002277728
96.5,4.98,21.4656533114937,33.2989002277728
96.6,4.98,21.3645512995637,33.2989002277728
96.7,4.98,21.3645512995637,33.4000022397029
96.799,4.975,21.3645512995637,33.6022062635629
96.9,4.975,21.4656533114937,33.6022062635629
97,4.98,21.3645512995637,33.6022062635629
97.099,4.98,21.4656533114937,33.703308275493
97.201,4.975,21.3645512995637,33.703308275493
97.3,4.975,21.4656533114937,33.703308275493
97.4,4.98,21.4656533114937,33.804410287423
97.5,4.975,21.4656533114937,33.804410287423
97.6,4.975,21.4656533114937,33.804410287423
97.701,4.975,21.4656533114937,33.9055122993531
97.801,4.975,21.3645512995637,33.804410287423
97.899,4.975,21.3645512995637,34.0066143112831
98,4.98,21.3645512995637,33.9055122993531
98.099,4.98,21.4656533114937,33.9055122993531
98.201,4.975,21.3645512995637,33.804410287423
98.299,4.975,21.4656533114937,33.804410287423
98.4,4.98,21.3645512995637,33.804410287423
98.5,4.98,21.4656533114937,33.9055122993531
98.6,4.98,21.3645512995637,33.804410287423
98.699,4.975,21.4656533114937,33.804410287423
98.8,4.98,21.4656533114937,33.703308275493
98.9,4.975,21.3645512995637,33.703308275493
99,4.985,21.3645512995637,33.703308275493
99.099,4.98,21.3645512995637,33.6022062635629
99.2,4.98,21.4656533114937,33.6022062635629
99.3,4.975,21.3645512995637,33.5011042516329
99.401,4.975,21.3645512995637,33.5011042516329
99.5,4.98,21.4656533114937,33.4000022397029
99.601,4.98,21.3645512995637,33.2989002277728
99.7,4.975,21.3645512995637,33.2989002277728
99.8,4.98,21.3645512995637,33.1977982158428
99.907,4.98,21.3645512995637,33.2989002277728
100,4.98,21.3645512995637,33.0966962039128
100.1,4.98,21.2634492876336,33.0966962039128
100.199,4.975,21.4656533114937,32.9955941919827
100.3,4.98,21.3645512995637,32.9955941919827
100.399,4.975,21.4656533114937,32.8944921800527
100.5,4.98,21.4656533114937,32.8944921800527
100.6,4.98,21.4656533114937,32.8944921800527
100.7,4.98,21.3645512995637,32.8944921800527
100.8,4.975,21.3645512995637,32.7933901681226
100.9,4.98,21.4656533114937,32.7933901681226
100.999,4.98,21.3645512995637,32.7933901681226
101.1,4.98,21.3645512995637,32.7933901681226
101.2,4.975,21.3645512995637,32.7933901681226
101.301,4.98,21.3645512995637,32.6922881561926
101.4,4.975,21.3645512995637,32.6922881561926
101.5,4.975,21.3645512995637,32.6922881561926
101.601,4.98,21.3645512995637,32.6922881561926
101.7,4.98,21.3645512995637,32.5911861442626
101.8,4.98,21.3645512995637,32.6922881561926
101.899,4.975,21.4656533114937,32.5911861442626
101.999,4.98,21.3645512995637,32.5911861442626
102.1,4.98,21.3645512995637,32.5911861442626
102.2,4.98,21.3645512995637,32.5911861442626
102.3,4.975,21.3645512995637,32.5911861442626
102.399,4.985,21.3645512995637,32.4900841323326
102.5,4.98,21.3645512995637,32.4900841323326
102.6,4.98,21.3645512995637,32.5911861442626
102.7,4.98,21.3645512995637,32.5911861442626
102.801,4.98,21.3645512995637,32.4900841323326
102.9,4.975,21.3645512995637,32.4900841323326
103,4.98,21.3645512995637,32.4900841323326
103.101,4.98,21.3645512995637,32.5911861442626
103.2,4.98,21.3645512995637,32.5911861442626
103.301,4.975,21.3645512995637,32.5911861442626
103.4,4.98,21.4215303143187,32.5911861442626
103.5,4.98,21.4215303143187,32.5911861442626
103.6,4.98,21.4215303143187,32.6922881561926
103.7,4.98,21.4215303143187,32.6922881561926
103.8,4.975,21.4215303143187,32.5911861442626
103.9,4.975,21.4215303143187,32.5911861442626
104,4.975,21.4215303143187,32.6922881561926
104.1,4.98,21.4215303143187,32.6922881561926
104.2,4.98,21.4215303143187,32.6922881561926
104.301,4.98,21.4215303143187,32.7933901681226
104.401,4.975,21.4215303143187,32.6922881561926
104.5,4.975,21.2634492876336,32.8506816920467
104.602,4.98,21.3645512995637,32.9517837039767
104.699,4.975,21.3645512995637,32.8506816920467
104.8,4.98,21.3645512995637,32.8506816920467
104.9,4.98,21.3645512995637,32.9517837039767
105.001,4.98,21.3645512995637,32.9517837039767
105.1,4.98,21.3645512995637,33.0528857159068
105.2,4.975,21.3645512995637,32.9517837039767
105.301,4.98,21.2634492876336,33.0528857159068
105.4,4.98,21.3645512995637,33.0528857159068
105.5,4.98,21.3645512995637,33.1539877278368
105.6,4.975,21.3645512995637,33.0966962039128
105.701,4.98,21.3645512995637,33.0966962039128
105.8,4.98,21.3645512995637,33.0966962039128
105.9,4.975,21.3645512995637,33.0966962039128
106.001,4.98,21.3645512995637,33.1977982158428
106.1,4.975,21.3645512995637,33.1977982158428
106.199,4.98,21.4656533114937,33.1977982158428
106.3,4.98,21.3645512995637,33.2989002277728
106.4,4.98,21.3645512995637,33.2989002277728
106.5,4.975,21.3645512995637,33.2989002277728
106.6,4.98,21.3645512995637,33.2989002277728
106.702,4.98,21.3645512995637,33.2989002277728
106.799,4.975,21.2634492876336,33.2989002277728
106.899,4.985,21.3645512995637,33.4000022397029
107,4.98,21.3645512995637,33.2989002277728
107.099,4.975,21.3645512995637,33.4000022397029
107.2,4.975,21.3645512995637,33.4000022397029
107.3,4.98,21.3645512995637,33.4000022397029
107.4,4.98,21.3645512995637,33.4000022397029
107.5,4.98,21.3645512995637,33.4000022397029
107.599,4.975,21.3645512995637,33.4000022397029
107.699,4.98,21.3645512995637,33.2989002277728
107.801,4.98,21.3645512995637,33.2989002277728
107.9,4.98,21.2634492876336,33.4000022397029
107.999,4.98,21.3645512995637,33.2989002277728
108.1,4.98,21.3645512995637,33.4000022397029
108.2,4.975,21.3645512995637,33.2989002277728
108.3,4.975,21.3645512995637,33.4000022397029
108.4,4.98,21.3645512995637,33.4000022397029
108.5,4.98,21.2634492876336,33.2989002277728
108.6,4.98,21.3645512995637,33.2989002277728
108.7,4.98,21.3645512995637,33.2989002277728
108.8,4.975,21.3645512995637,33.4000022397029
108.901,4.98,21.3645512995637,33.4000022397029
109.001,4.975,21.3645512995637,33.4000022397029
109.1,4.98,21.3645512995637,33.4000022397029
109.2,4.98,21.2634492876336,33.4000022397029
109.299,4.975,21.3645512995637,33.4000022397029
109.399,4.98,21.3645512995637,33.5011042516329
109.5,4.975,21.3645512995637,33.5011042516329
109.6,4.975,21.3645512995637,33.6022062635629
109.7,4.98,21.3645512995637,33.6022062635629
109.8,4.98,21.4656533114937,33.6022062635629
109.9,4.975,21.3645512995637,33.703308275493
110,4.985,21.3645512995637,33.6022062635629
110.1,4.98,21.3645512995637,33.804410287423
110.2,4.975,21.3645512995637,33.9055122993531
110.3,4.98,21.2634492876336,33.9055122993531
110.4,4.98,21.3645512995637,34.0066143112831
110.5,4.975,21.2634492876336,34.0066143112831
110.6,4.98,21.3645512995637,34.1077163232131
110.7,4.98,21.3645512995637,34.2088183351432
110.8,4.975,21.3645512995637,34.2088183351432
110.899,4.98,21.3645512995637,34.3099203470732
110.999,4.975,21.3645512995637,34.3099203470732
111.101,4.975,21.3645512995637,34.3099203470732
111.2,4.975,21.3645512995637,34.5121243709333
111.3,4.985,21.3645512995637,34.6132263828633
111.4,4.975,21.3645512995637,34.6132263828633
111.499,4.98,21.3645512995637,34.7143283947934
111.6,4.98,21.3645512995637,34.8154304067234
111.699,4.98,21.2634492876336,34.8154304067234
111.8,4.975,21.2634492876336,34.9165324186534
111.9,4.98,21.3645512995637,34.9165324186534
112.001,4.975,21.2634492876336,35.0176344305835
112.1,4.98,21.2634492876336,34.9165324186534
112.2,4.98,21.5226323262488,34.9165324186534
112.3,4.975,21.4215303143187,34.9165324186534
112.4,4.975,21.4215303143187,34.9165324186534
112.5,4.975,21.4215303143187,34.8154304067234
112.6,4.98,21.4215303143187,34.7143283947934
112.7,4.98,21.4215303143187,34.6132263828633
112.8,4.975,21.3204283023887,34.5121243709333
112.9,4.98,21.4215303143187,34.4110223590033
112.999,4.98,21.3204283023887,34.5121243709333
113.099,4.98,21.3204283023887,34.5121243709333
113.2,4.975,21.3204283023887,34.7143283947934
113.301,4.975,21.3645512995637,34.9165324186534
113.4,4.98,21.2634492876336,35.2198384544436
113.502,4.975,21.3645512995637,35.4220424783036
113.6,4.98,21.3645512995637,35.5231444902337
113.701,4.98,21.3645512995637,35.6242465021637
113.8,4.98,21.3645512995637,35.6242465021637
113.9,4.98,21.3645512995637,35.5231444902337
114,4.98,21.2634492876336,35.4220424783036
114.099,4.98,21.3645512995637,35.2198384544436
114.2,4.975,21.2634492876336,35.2198384544436
114.3,4.98,21.2634492876336,35.0176344305835
114.4,4.975,21.3645512995637,34.8154304067234
114.5,4.98,21.2634492876336,34.8154304067234
114.599,4.98,21.2634492876336,34.8154304067234
114.701,4.98,21.3645512995637,34.7143283947934
114.799,4.98,21.3645512995637,34.6132263828633
114.9,4.975,21.3645512995637,34.7143283947934
115.001,4.975,21.3645512995637,34.7143283947934
115.099,4.98,21.2634492876336,34.6132263828633
115.199,4.985,21.2634492876336,34.6132263828633
115.301,4.98,21.2634492876336,34.6132263828633
115.401,4.98,21.3645512995637,34.7143283947934
115.499,4.98,21.3645512995637,34.7143283947934
115.6,4.98,21.3645512995637,34.8154304067234
115.7,4.98,21.3645512995637,34.9165324186534
115.801,4.975,21.3645512995637,34.9165324186534
115.901,4.98,21.3645512995637,34.9165324186534
115.999,4.98,21.2634492876336,34.9165324186534
116.1,4.975,21.3645512995637,34.9165324186534
116.199,4.98,21.3645512995637,35.0176344305835
116.301,4.975,21.3645512995637,35.0176344305835
116.4,4.975,21.3645512995637,35.1187364425135
116.5,4.98,21.3645512995637,35.1187364425135
